Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,112.910004,117.430000,106.980003,109.019997,99.678299,7306300
2018-10-22,110.180000,110.339996,103.309998,105.410004,96.377632,5283300
2018-10-29,106.540001,108.470001,102.809998,107.629997,98.407402,3817000
2018-11-05,107.769997,109.510002,106.540001,108.309998,99.029137,4329900
2018-11-12,103.110001,106.089996,101.019997,104.599998,95.637039,5840900
2018-11-19,104.190002,104.269997,98.830002,100.989998,92.336372,4056200
2018-11-26,102.239998,105.089996,100.940002,103.680000,94.795876,3773900
2018-12-03,105.500000,105.580002,99.559998,100.720001,92.089508,3831100
2018-12-10,101.550003,104.269997,100.489998,100.989998,92.336372,4429700
2018-12-17,100.349998,102.260002,95.739998,96.139999,87.901955,5378100
2018-12-24,95.860001,100.209999,94.809998,99.199997,90.699753,2477900
2018-12-31,100.349998,100.510002,95.449997,98.739998,90.279175,2781500
2019-01-07,99.440002,103.410004,98.760002,101.980003,93.241539,3167300
2019-01-14,100.650002,106.129997,100.650002,105.739998,96.679352,2337000
2019-01-21,103.510002,106.540001,102.889999,106.010002,96.926224,4255100
2019-01-28,105.900002,108.309998,100.970001,103.949997,95.042725,7217000
2019-02-04,103.190002,106.379997,102.900002,104.029999,95.115875,3008400
2019-02-11,104.300003,106.849998,103.690002,106.820000,97.666809,2639600
2019-02-18,106.059998,108.480003,106.059998,108.320000,99.038277,1658600
2019-02-25,107.720001,108.580002,106.239998,108.379997,99.093132,2223600
2019-03-04,108.000000,108.279999,106.110001,107.970001,98.718277,1787300
2019-03-11,106.660004,112.769997,106.660004,112.489998,102.850952,2522000
2019-03-18,111.989998,114.910004,111.089996,111.720001,102.146942,2780300
2019-03-25,111.410004,116.150002,111.059998,115.459999,105.566475,5926500
2019-04-01,115.769997,117.360001,114.470001,114.610001,104.789299,4061400
2019-04-08,114.370003,114.949997,110.279999,112.320000,102.695534,3659300
2019-04-15,112.260002,113.349998,111.099998,112.970001,103.289825,3085900
2019-04-22,112.650002,130.160004,112.650002,127.480003,116.556503,10058500
2019-04-29,127.059998,129.949997,125.650002,127.400002,116.483353,4709600
2019-05-06,125.220001,126.559998,122.760002,125.750000,114.974739,3754000
2019-05-13,124.370003,130.110001,123.150002,127.360001,116.446785,3578100
2019-05-20,124.779999,129.000000,124.279999,127.510002,118.172424,3143800
2019-05-27,126.629997,127.470001,122.860001,123.080002,114.066833,2229900
2019-06-03,124.430000,129.800003,122.120003,129.639999,120.146439,4745600
2019-06-10,129.770004,130.669998,127.389999,127.650002,118.302177,2688800
2019-06-17,128.610001,134.800003,128.309998,134.350006,124.511543,4233000
2019-06-24,135.330002,137.490005,132.919998,136.800003,126.782112,9927200
2019-07-01,138.699997,140.619995,137.089996,138.160004,128.042526,4932600
2019-07-08,138.320007,138.710007,136.039993,136.770004,126.754326,2636700
2019-07-15,136.820007,137.350006,124.470001,124.629997,115.503319,6343700
2019-07-22,125.839996,127.639999,124.529999,126.989998,117.690498,4148500
2019-07-29,127.620003,127.620003,121.199997,121.680000,112.769348,2889100
2019-08-05,120.019997,121.820000,116.489998,119.750000,110.980690,3584900
2019-08-12,119.489998,121.459999,116.559998,118.980003,110.267082,2584900
2019-08-19,120.250000,121.900002,117.320000,117.519997,108.913979,2002200
2019-08-26,118.699997,121.129997,117.410004,119.150002,110.424629,2159500
2019-09-02,118.809998,123.589996,118.089996,121.940002,113.010315,1944900
2019-09-09,122.559998,122.660004,118.849998,118.959999,110.248543,3190000
2019-09-16,117.110001,120.830002,116.849998,119.400002,110.656326,2628500
2019-09-23,118.860001,119.940002,116.250000,117.440002,108.839851,5829900
2019-09-30,117.260002,118.339996,112.889999,115.370003,106.921448,4081000
2019-10-07,114.070000,127.900002,112.800003,126.199997,116.958351,5793500
2019-10-14,125.940002,130.119995,125.470001,129.130005,119.673790,5428100
2019-10-21,132.979996,133.979996,130.860001,131.869995,122.213135,4390400
2019-10-28,132.570007,134.259995,131.179993,133.690002,123.899857,3380500
2019-11-04,134.990005,136.440002,132.660004,136.440002,126.448479,2008500
2019-11-11,135.960007,137.119995,133.800003,135.479996,125.558777,2211200
2019-11-18,134.199997,137.020004,133.669998,135.410004,125.493896,1955700
2019-11-25,135.789993,136.259995,134.529999,135.949997,125.994354,1610800
2019-12-02,134.929993,135.619995,132.350006,135.000000,125.113922,2470100
2019-12-09,135.119995,138.740005,134.100006,138.500000,128.357620,2215900
2019-12-16,138.630005,139.479996,132.610001,134.410004,124.567139,3528500
2019-12-23,133.160004,135.889999,133.029999,134.979996,125.095390,941900
2019-12-30,134.660004,137.139999,132.970001,133.979996,124.168625,4031800
2020-01-06,133.160004,138.070007,133.130005,136.979996,126.948944,2499200
2020-01-13,137.649994,139.990005,135.910004,139.960007,129.710709,2971700
2020-01-20,138.899994,140.669998,136.690002,139.059998,128.876602,2270400
2020-01-27,134.869995,140.449997,130.050003,130.770004,121.193703,7488000
2020-02-03,131.820007,137.500000,131.649994,135.059998,125.169533,2627900
2020-02-10,134.679993,138.509995,134.679993,137.440002,127.375244,1955700
2020-02-17,137.039993,139.910004,135.940002,136.630005,126.624573,1859900
2020-02-24,130.330002,131.919998,120.389999,123.570000,114.520950,5287800
2020-03-02,124.129997,129.139999,119.680000,121.489998,112.593262,5329800
2020-03-09,113.610001,118.570000,100.230003,108.349998,100.415512,8286000
2020-03-16,93.430000,103.110001,90.900002,94.300003,87.394386,7099400
2020-03-23,97.989998,115.330002,97.139999,110.279999,102.204178,7454700
2020-03-30,112.089996,113.239998,103.220001,105.190002,97.486923,4795200
2020-04-06,108.750000,121.790001,108.650002,121.410004,112.519127,4768200
2020-04-13,120.099998,126.099998,117.150002,123.410004,114.372665,4719000
