Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,74.775986,78.467743,74.480286,78.127243,64.582695,18859954
2018-10-22,77.670250,78.960571,74.973122,76.424728,63.175346,21591140
2018-10-29,77.948029,79.193550,76.424728,78.136200,64.590103,17067657
2018-11-05,78.853050,80.232971,78.396057,79.946236,66.086342,18013133
2018-11-12,79.462364,79.596771,77.473122,78.629028,64.997498,13328835
2018-11-19,79.077065,80.170250,77.275986,78.879929,65.204887,16123745
2018-11-26,79.408600,82.177422,78.709679,82.016129,67.797394,15375132
2018-12-03,82.302864,82.786736,77.741936,78.028671,64.501221,11310102
2018-12-10,78.234764,79.758064,76.872757,78.306450,64.730835,14111374
2018-12-17,77.616486,77.759857,74.677422,74.686378,61.738361,22336517
2018-12-24,74.632614,77.132614,73.539429,76.397850,63.153130,6905473
2018-12-31,76.738350,77.356628,74.964157,76.962364,63.619774,8787607
2019-01-07,75.492828,79.184586,75.474907,78.646950,65.012306,10585930
2019-01-14,78.154121,79.937279,77.616486,79.740143,65.915985,10870732
2019-01-21,79.103943,79.668457,76.810036,77.016129,63.664215,9401519
2019-01-28,76.379929,78.799286,76.093193,78.548386,64.930832,16733526
2019-02-04,79.077065,80.134407,78.888885,79.614693,65.812286,9184122
2019-02-11,79.157707,80.636200,78.906807,80.537636,66.575218,11341127
2019-02-18,80.241936,81.568100,80.206093,81.344086,67.241859,6028744
2019-02-25,81.496414,82.311829,81.424728,81.899643,67.701096,7820147
2019-03-04,79.937279,80.743729,79.525093,80.358421,66.427071,10674204
2019-03-11,80.259857,83.888885,80.241936,83.593193,71.337158,10937359
2019-03-18,83.369179,84.130821,83.073479,83.709679,71.436562,14258240
2019-03-25,83.844086,86.299286,83.243729,86.146950,73.516502,13824004
2019-04-01,86.299286,86.299286,83.781364,84.220428,71.872437,12848954
2019-04-08,85.107529,85.107529,80.120003,80.239998,68.475601,21241498
2019-04-15,80.889999,81.129997,75.959999,76.410004,65.207130,15313100
2019-04-22,75.599998,81.370003,74.970001,81.290001,69.371651,27906700
2019-04-29,80.980003,82.800003,80.830002,82.610001,70.498123,7503900
2019-05-06,82.050003,83.029999,80.559998,81.879997,69.875145,7986700
2019-05-13,80.180000,83.320000,80.019997,82.699997,70.574921,7331100
2019-05-20,82.370003,88.440002,81.680000,87.519997,74.688232,14174500
2019-05-27,87.709999,88.019997,85.330002,85.639999,73.083870,9595500
2019-06-03,87.260002,88.610001,86.980003,88.059998,75.149055,10450400
2019-06-10,88.110001,90.209999,87.699997,89.519997,76.395004,9460600
2019-06-17,89.180000,93.339996,89.180000,92.489998,78.929558,8642800
2019-06-24,92.430000,93.650002,90.839996,91.309998,77.922569,6687500
2019-07-01,91.820000,92.660004,90.309998,90.440002,77.180130,4477100
2019-07-08,90.169998,92.080002,88.029999,88.190002,75.260002,10235800
2019-07-15,88.760002,95.000000,88.650002,93.559998,79.842690,17521600
2019-07-22,94.459999,94.580002,91.870003,93.190002,79.526939,10478800
2019-07-29,92.360001,92.580002,90.900002,92.180000,78.665009,6819300
2019-08-05,91.610001,91.820000,86.739998,90.820000,77.504417,17343400
2019-08-12,91.550003,91.790001,88.110001,89.470001,76.352333,7633900
