Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,41.413662,42.533207,40.777988,42.220116,35.071690,111573806
2018-10-22,42.163189,42.229603,39.525616,40.417458,33.574242,146923173
2018-10-29,40.749527,41.593929,39.639469,40.730549,33.834316,143966176
2018-11-05,40.635674,42.324478,40.502846,42.011387,34.898296,132356682
2018-11-12,42.011387,42.267551,40.180267,41.280834,34.556049,120952614
2018-11-19,41.385201,42.115749,40.578747,40.929790,34.262203,75149989
2018-11-26,41.100571,43.889942,40.683113,43.861481,36.716305,130926300
2018-12-03,43.994308,44.089184,41.385201,41.669830,34.881683,115627489
2018-12-10,41.878559,42.599621,40.863377,41.555977,34.786377,126912667
2018-12-17,41.271347,41.717270,39.326378,39.781784,33.301208,203138474
2018-12-24,39.667931,41.309299,38.349148,40.759014,34.119236,99590985
2018-12-31,40.996204,41.489563,39.800758,40.796963,34.151009,102613224
2019-01-07,40.863377,41.461102,39.876659,40.683113,34.055698,121575948
2019-01-14,40.370018,41.024670,39.686909,40.351044,33.777733,136435663
2019-01-21,40.237190,40.502846,38.434536,38.557877,32.276672,124163413
2019-01-28,38.425049,40.910816,37.447819,40.683113,34.055698,194941515
2019-02-04,40.645161,40.645161,39.098671,40.066414,33.832386,108752669
2019-02-11,40.113853,40.332069,39.269451,40.227703,33.968582,121433448
2019-02-18,40.075901,40.920303,39.715370,40.759014,34.417221,96179081
2019-02-25,40.834915,41.546490,40.607212,41.138519,34.737682,123969056
2019-03-04,41.214420,41.356735,38.273247,38.795067,32.758850,132098242
2019-03-11,38.994308,39.971539,38.709679,39.639469,33.471874,183935648
2019-03-18,39.629982,40.455406,39.516129,39.705883,33.527954,112779265
2019-03-25,39.667931,40.512333,39.535103,40.294117,34.024662,98725018
2019-04-01,40.398483,41.062618,40.322582,40.787476,34.441257,83720592
2019-04-08,40.863377,41.062618,39.449715,39.573055,33.415783,88991433
2019-04-15,39.715370,40.132828,36.451614,37.362431,31.549126,138861655
2019-04-22,37.030361,37.941177,36.821632,37.922199,32.021790,117071258
2019-04-29,37.922199,39.373814,37.561668,39.269451,33.159424,117428776
2019-05-06,38.814041,39.629982,37.827324,38.633778,32.622662,114513200
2019-05-13,38.168880,39.829224,38.092979,39.345352,33.518181,143000395
2019-05-20,39.278938,40.142315,39.165085,39.800758,33.906143,119190536
2019-05-27,39.990513,40.303604,39.165085,39.392788,33.558594,116319967
2019-06-03,39.497154,41.034157,39.440228,40.721062,34.690144,107033172
2019-06-10,41.024670,41.081593,40.199242,40.569260,34.560825,78047646
2019-06-17,40.512333,41.850094,40.180267,41.432636,35.296326,120323479
2019-06-24,41.451614,42.020874,40.322582,41.100571,35.013435,155783624
2019-07-01,41.280834,42.277039,41.119545,41.669830,35.498402,66476097
2019-07-08,41.555977,41.850094,39.857685,40.227703,34.269855,125441704
2019-07-15,40.104362,40.996204,40.075901,40.578747,34.568909,93540286
2019-07-22,40.635674,41.015179,40.199242,40.882355,34.827545,88833649
2019-07-29,40.009487,40.796963,35.749527,36.053131,30.713551,297386837
2019-08-05,35.825428,35.891842,34.022770,34.487667,29.654802,158781411
2019-08-12,34.449715,34.459202,32.229603,32.874763,28.267920,189121538
2019-08-19,33.092979,33.538898,32.419353,32.580647,28.015017,105836987
2019-08-26,32.846298,33.956356,32.523720,33.728653,29.002155,106715603
2019-09-02,33.785580,34.696396,33.690701,34.629982,29.777174,90244640
2019-09-09,34.715370,35.825428,34.174572,35.018974,30.111656,114681102
2019-09-16,34.592030,35.341557,34.402279,34.810246,29.932173,125385632
2019-09-23,34.516129,34.715370,33.747627,34.364326,29.548740,96394835
2019-09-30,34.421253,34.449715,32.827324,34.089184,29.312159,101817876
2019-10-07,33.984821,34.705883,33.605312,34.259960,29.459003,70799710
2019-10-14,34.307400,34.924099,34.136623,34.592030,29.744543,67846296
2019-10-21,34.772297,34.990513,34.364326,34.886147,29.997437,79283145
2019-10-28,34.971539,36.944973,34.933586,36.423149,31.319065,123834881
2019-11-04,36.726753,36.755219,34.943073,35.151802,30.225866,107510109
2019-11-11,35.018974,35.550285,34.440228,35.370018,30.707428,113305948
2019-11-18,35.474384,36.442123,35.066414,36.366222,31.572317,110993894
2019-11-25,36.508537,36.888046,36.100571,36.546490,31.728823,95207925
2019-12-02,36.802658,36.812145,35.853889,36.328274,31.539370,76983844
2019-12-09,36.148006,36.698292,36.119545,36.366222,31.572317,80475219
2019-12-16,36.717270,37.514233,36.660343,37.220116,32.313644,160787278
2019-12-23,37.400379,37.590134,37.125237,37.305504,32.387779,42143768
2019-12-30,37.286530,37.400379,36.688805,36.935486,32.066540,58166887
2020-01-06,36.831120,37.599621,36.698292,37.466793,32.527805,95812817
2020-01-13,37.590134,38.776093,37.201138,38.434536,33.367970,99537757
2020-01-20,38.311195,38.870968,37.609108,37.779884,32.799625,102505716
2020-01-27,37.390892,38.358635,34.810246,35.332069,30.674494,202542754
2020-02-03,35.540798,36.593929,35.388992,36.100571,31.661833,124421434
2020-02-10,36.252373,36.261860,34.554081,34.639469,30.380392,102076527
2020-02-17,34.677418,34.791271,33.595825,33.889942,29.723015,111117845
2020-02-24,33.244781,33.880455,30.863379,31.707781,27.809164,249270473
2020-03-02,32.172676,34.592030,31.736242,33.225807,29.140545,202948438
2020-03-09,31.745731,32.912712,28.462997,31.034157,27.218363,272366881
2020-03-16,28.406073,30.977230,27.428843,27.523720,24.139553,261410550
2020-03-23,27.286528,30.351044,26.451612,29.316889,25.712244,223481411
2020-03-30,29.459204,32.153702,29.459204,31.916510,27.992226,146143530
2020-04-06,32.182163,33.937382,31.726755,33.576851,29.448425,120901599
2020-04-13,34.117645,35.104362,32.941177,35.018974,30.713232,106489940
2020-04-20,34.516129,35.512333,33.557877,35.464897,31.104322,104227636
2020-04-27,35.664139,37.210625,35.445919,35.711575,31.320673,137710160
2020-05-04,35.673622,37.011387,35.000000,35.313091,30.971186,121504594
2020-05-11,35.341557,36.280834,34.715370,35.825428,31.733662,117375126
2020-05-18,36.375713,36.489563,35.066414,35.578747,31.515160,93049018
2020-05-25,35.721062,36.470589,35.075901,36.233398,32.095036,120019086
2020-06-01,33.681213,34.620495,33.121441,34.146111,30.246141,222046918
2020-06-08,33.965843,34.781784,31.356735,32.020874,28.363642,182495568
2020-06-15,31.593927,32.220116,31.043644,31.707781,28.086306,195639370
2020-06-22,31.622391,31.650854,29.990513,30.398481,26.926548,161413249
2020-06-29,30.796965,33.064514,30.550285,32.741936,29.002350,168181827
2020-07-06,33.159393,33.197342,31.404175,32.096775,28.430870,121378219
2020-07-13,32.950665,34.468693,32.751423,34.392788,30.464651,157486889
2020-07-20,35.569260,37.400379,34.459202,35.730549,31.649620,244619804
2020-07-27,35.445919,37.428844,35.322582,36.508537,32.338753,181813841
2020-08-03,36.631878,37.096775,36.138519,36.480076,32.629356,128797008
2020-08-10,36.574951,36.679317,35.740040,36.110058,32.298397,89490291
2020-08-17,36.091084,37.001900,36.005692,36.888046,32.994267,91455265
2020-08-24,37.020874,37.039848,35.483871,35.967743,32.171104,130303912
2020-08-31,35.901329,36.072105,34.032257,34.497154,30.855751,158075758
2020-09-07,34.658443,34.772297,33.633778,34.222012,30.609650,99987393
2020-09-14,34.497154,35.616699,34.421253,34.753323,31.084883,123366694
2020-09-21,34.506641,34.611008,33.567364,34.203037,30.592678,107664309
2020-09-28,34.307400,35.189754,34.184059,34.516129,30.872719,95168190
2020-10-05,34.658443,35.275143,34.184059,34.905125,31.220659,108318315
2020-10-12,34.819733,36.166985,34.544594,36.005692,32.205051,122160076
2020-10-19,36.451614,36.859585,35.132828,36.223907,32.400234,123102563
2020-10-26,35.929790,36.166985,32.827324,33.662239,30.108965,157668598
2020-11-02,34.089184,36.166985,33.719166,34.535103,30.889692,141735490
2020-11-09,39.715370,39.838711,35.332069,36.641365,33.110680,456170040
2020-11-16,35.920303,37.419998,34.962048,36.700001,33.163654,289852967
2020-11-23,37.029999,37.259998,36.020000,37.230000,33.642582,138391200
2020-11-30,37.950001,41.410000,37.599998,40.340000,36.452911,326211300
2020-12-07,40.660000,43.080002,40.369999,41.119999,37.157749,339897700
2020-12-14,41.619999,41.660000,37.310001,37.680000,34.049225,329333400
2020-12-21,37.279999,37.650002,36.599998,37.270000,33.678730,125498300
2020-12-28,37.360001,37.580002,36.290001,36.810001,33.263058,105832100
2021-01-04,36.869999,37.529999,36.270000,37.130001,33.552227,159709500
2021-01-11,37.220001,37.830002,36.400002,36.700001,33.163654,190705700
2021-01-18,36.759998,37.000000,36.150002,36.549999,33.028111,128952300
2021-01-25,36.549999,37.599998,35.619999,35.900002,32.440746,209727000
2021-02-01,35.930000,36.189999,34.270000,34.919998,31.898447,229016900
2021-02-08,34.959999,35.080002,34.279999,34.720001,31.715767,147307800
2021-02-15,34.849998,35.000000,34.400002,34.439999,31.459986,107317500
2021-02-22,34.330002,34.369999,33.360001,33.490002,30.592192,181601700
2021-03-01,33.590000,35.090000,33.439999,34.389999,31.414316,180137900
2021-03-08,34.480000,35.139999,34.330002,34.939999,31.916725,123921500
2021-03-15,35.009998,35.970001,34.959999,35.529999,32.455666,162537300
2021-03-22,35.480000,36.290001,35.250000,36.250000,33.113373,129101200
2021-03-29,36.029999,36.740002,35.900002,36.299999,33.159046,101210700
2021-04-05,36.439999,36.810001,35.759998,36.599998,33.433086,114569700
2021-04-12,36.480000,38.700001,36.330002,38.570000,35.232628,165530500
2021-04-19,38.599998,39.669998,38.330002,38.660000,35.314842,144478100
2021-04-26,38.730000,39.000000,38.310001,38.650002,35.305702,112780800
2021-05-03,39.040001,41.090000,37.959999,39.580002,36.155243,264821000
2021-05-10,39.830002,40.320000,39.230000,40.020000,36.917381,131065200
2021-05-17,40.070000,40.599998,39.430000,39.950001,36.852810,93875900
2021-05-24,40.080002,40.139999,38.599998,38.730000,35.727386,125500400
2021-05-31,38.939999,39.500000,38.480000,39.150002,36.114830,80023000
2021-06-07,39.080002,40.720001,38.480000,40.150002,37.037304,136815600
2021-06-14,40.029999,40.070000,38.700001,38.810001,35.801189,120148700
2021-06-21,38.880001,39.689999,38.880001,38.980000,35.958008,93700200
2021-06-28,39.009998,39.830002,38.820000,39.730000,36.649860,91619000
2021-07-05,39.480000,40.099998,38.930000,39.610001,36.539165,81197000
2021-07-12,39.660000,40.349998,39.529999,40.349998,37.221798,97144800
2021-07-19,40.070000,41.830002,39.680000,41.680000,38.448681,146675200
2021-07-26,41.619999,43.740002,41.389999,42.810001,39.491077,163864800
2021-08-02,43.299999,45.860001,43.250000,45.070000,41.952427,176019800
2021-08-09,45.110001,48.570000,45.110001,48.480000,45.126549,229497500
2021-08-16,48.230000,51.860001,47.509998,48.720001,45.349953,288359900
2021-08-23,50.290001,51.360001,46.529999,46.599998,43.376595,254267100
2021-08-30,46.200001,47.160000,45.419998,46.840000,43.599998,140145800
2021-09-06,46.990002,47.500000,45.509998,45.590000,42.436459,84573300
2021-09-13,45.740002,45.830002,43.310001,43.889999,40.854053,168655700
2021-09-20,43.389999,44.730000,43.389999,43.939999,40.900593,124005200
2021-09-27,43.919998,44.130001,41.700001,42.930000,39.960457,126091600
2021-10-04,42.930000,43.349998,41.689999,42.450001,39.513660,111289800
2021-10-11,42.450001,42.619999,40.939999,41.490002,38.620068,97552800
2021-10-18,41.450001,43.189999,41.040001,43.160000,40.174549,101006400
2021-10-25,43.200001,43.830002,42.570000,43.740002,40.714424,123223700
2021-11-01,44.139999,48.810001,43.049999,48.610001,45.247566,358654200
2021-11-08,48.610001,50.500000,47.150002,49.730000,46.696411,200190900
2021-11-15,49.730000,52.840000,48.889999,50.799999,47.701141,176789000
2021-11-22,50.950001,54.939999,50.299999,54.000000,50.705936,137352200
2021-11-29,55.150002,55.700001,51.860001,54.270000,50.959469,281006100
2021-12-06,53.779999,53.889999,50.400002,52.779999,49.560360,197133700
2021-12-13,53.439999,61.430000,53.439999,59.480000,55.851654,358187500
2021-12-20,60.599998,61.709999,57.160000,58.709999,55.128628,221388200
2021-12-27,58.849998,59.799999,57.070000,59.049999,55.447876,143573100
2022-01-03,58.500000,58.549999,53.939999,55.720001,52.321018,241872500
2022-01-10,55.709999,57.430000,54.509998,54.950001,51.597988,150420200
2022-01-17,54.500000,54.869999,52.459999,52.790001,49.569748,139062700
2022-01-24,51.750000,54.669998,49.820000,54.330002,51.015812,208212000
2022-01-31,54.000000,54.139999,52.389999,53.000000,50.145325,146135200
2022-02-07,53.299999,53.580002,49.689999,50.779999,48.044895,208001100
2022-02-14,49.820000,50.779999,48.200001,48.529999,45.916088,147982700
2022-02-21,47.540001,48.310001,45.400002,47.720001,45.149719,136034300
