Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,44.630001,46.330002,43.860001,44.000000,38.259892,121236700
2018-10-22,44.500000,46.439999,42.360001,45.689999,39.729412,222266600
2018-10-29,46.500000,48.560001,44.439999,47.110001,40.964169,172171600
2018-11-05,47.340000,49.290001,46.919998,48.110001,41.833710,125847100
2018-11-12,47.709999,49.049999,46.599998,48.830002,42.726990,140613000
2018-11-19,48.610001,49.150002,46.520000,46.540001,40.723209,83978100
2018-11-26,47.270000,49.320000,46.590000,49.310001,43.147003,143253400
2018-12-03,50.000000,50.500000,46.230000,46.240002,40.460697,131946200
2018-12-10,46.279999,48.759998,46.009998,47.860001,41.878223,124343100
2018-12-17,47.860001,48.450001,44.799999,44.840000,39.235680,185849800
2018-12-24,44.630001,47.740002,43.509998,46.750000,40.906963,102648600
2018-12-31,47.090000,47.570000,44.389999,47.220001,41.318214,106979600
2019-01-07,47.099998,49.290001,46.750000,48.930000,42.814495,116994400
2019-01-14,48.459999,49.380001,47.910000,49.189999,43.042000,108055700
2019-01-21,48.959999,50.040001,45.750000,47.040001,41.160713,181935400
2019-01-28,46.130001,49.049999,46.049999,48.730000,42.639481,164342900
2019-02-04,48.619999,50.720001,48.009998,48.840000,42.735748,120871500
2019-02-11,49.020000,51.669998,48.580002,51.660000,45.489803,93832800
2019-02-18,51.349998,52.980000,51.060001,52.490002,46.220680,85315700
2019-02-25,53.060001,53.680000,52.509998,53.299999,46.933933,91132400
2019-03-04,53.750000,54.099998,51.700001,52.480000,46.211880,92101200
2019-03-11,52.880001,54.689999,52.570000,54.330002,47.840912,138427000
2019-03-18,54.419998,54.990002,53.209999,53.259998,46.898705,99439700
2019-03-25,52.970001,54.040001,52.380001,53.700001,47.286156,86695700
2019-04-01,54.340000,56.139999,54.099998,55.599998,48.959217,91876600
2019-04-08,55.279999,56.490002,54.900002,56.419998,49.681286,61938500
2019-04-15,56.459999,59.590000,55.919998,58.490002,51.504051,101231400
2019-04-22,58.150002,59.290001,51.520000,52.430000,46.167843,148105500
2019-04-29,52.169998,52.430000,50.119999,51.750000,45.569061,138052800
2019-05-06,50.250000,51.279999,45.099998,46.200001,40.681942,194936000
2019-05-13,45.330002,45.950001,44.700001,44.889999,39.770493,129661400
2019-05-20,44.000000,45.049999,42.860001,44.570000,39.486988,134102900
2019-05-27,44.660000,45.029999,43.299999,44.040001,39.017426,110381600
2019-06-03,44.250000,46.119999,43.200001,46.029999,40.780472,123499100
2019-06-10,46.230000,47.320000,45.549999,46.189999,40.922222,82770900
2019-06-17,46.139999,48.049999,45.799999,47.459999,42.047390,107035100
2019-06-24,47.400002,48.480000,46.799999,47.869999,42.410633,102740900
2019-07-01,49.290001,49.450001,47.439999,48.080002,42.596691,67883200
2019-07-08,47.619999,49.930000,47.070000,49.919998,44.226845,87213600
2019-07-15,50.000000,50.660000,48.889999,50.270000,44.536926,88217800
2019-07-22,50.009998,53.500000,49.889999,51.590000,45.706383,125164800
2019-07-29,51.529999,52.560001,48.500000,48.680000,43.128254,124457400
2019-08-05,47.759998,47.959999,45.779999,45.980000,40.736179,150115800
2019-08-12,45.759998,47.049999,45.360001,46.500000,41.475021,117701800
2019-08-19,47.459999,47.599998,44.799999,44.959999,40.101440,113028900
2019-08-26,45.820000,47.790001,45.250000,47.410000,42.286694,88621200
2019-09-02,47.119999,51.169998,46.500000,50.919998,45.417377,85536600
