Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,1940.000000,1989.000000,1870.050049,1913.199951,1712.934326,11661559
2018-10-22,1914.000000,1916.000000,1791.099976,1799.099976,1610.777954,12060423
2018-10-29,1808.699951,1954.599976,1784.349976,1913.449951,1716.766724,12371950
2018-11-05,1910.000000,1961.949951,1884.750000,1909.199951,1712.953613,5827085
2018-11-12,1908.500000,1946.099976,1857.599976,1886.599976,1692.676758,10051610
2018-11-19,1899.000000,1907.349976,1798.550049,1812.550049,1626.238403,9965490
2018-11-26,1819.000000,1997.000000,1784.500000,1968.250000,1765.933838,22295607
2018-12-03,1984.000000,2019.400024,1968.300049,1995.199951,1790.113525,11384366
2018-12-10,1975.000000,2029.699951,1960.000000,1989.750000,1785.223999,13394983
2018-12-17,1999.000000,2004.900024,1886.550049,1895.800049,1700.931030,11165729
2018-12-24,1905.800049,1941.699951,1870.250000,1896.050049,1701.155396,11518061
2018-12-31,1908.000000,1944.949951,1841.000000,1876.849976,1683.928711,11967616
2019-01-07,1891.800049,1919.000000,1835.000000,1842.550049,1653.154419,18225878
2019-01-14,1850.000000,1904.199951,1808.000000,1900.650024,1705.282715,17995847
2019-01-21,1902.000000,1935.000000,1870.000000,1920.800049,1727.055542,11735072
2019-01-28,1933.000000,2034.750000,1925.500000,2029.949951,1825.195557,14914716
2019-02-04,2029.949951,2097.949951,2023.000000,2061.399902,1853.473389,7516399
2019-02-11,2060.000000,2096.000000,2010.949951,2029.699951,1824.970947,10664364
2019-02-18,2037.599976,2041.949951,1881.300049,1925.650024,1731.416016,18952390
2019-02-25,1932.500000,2074.949951,1930.500000,1995.400024,1794.130371,26723114
2019-03-04,1995.400024,2033.000000,1976.599976,2022.699951,1818.676880,9655624
2019-03-11,2028.900024,2068.949951,1978.599976,2039.949951,1834.186890,14693215
2019-03-18,2043.000000,2064.600098,1983.300049,2005.650024,1803.346924,10963222
2019-03-25,2007.800049,2024.900024,1958.050049,2001.650024,1799.750000,14015354
2019-04-01,2010.000000,2089.600098,2007.400024,2048.300049,1841.694824,16304910
2019-04-08,2059.000000,2098.000000,2007.000000,2014.500000,1811.303955,14819239
2019-04-15,2070.000000,2155.949951,2041.000000,2150.050049,1933.181885,18374881
2019-04-22,2148.000000,2243.949951,2134.050049,2238.550049,2012.754883,14102214
2019-04-29,2238.550049,2266.949951,2125.000000,2132.000000,1916.952148,9726980
2019-05-06,2110.000000,2192.000000,2108.500000,2135.800049,1920.369019,11221810
2019-05-13,2133.000000,2167.000000,2072.350098,2095.449951,1884.088623,10399167
