Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,75.769997,77.800003,74.139999,74.209999,70.545311,35273500
2018-10-22,74.650002,75.209999,70.690002,72.070000,68.510994,42819300
2018-10-29,73.260002,78.589996,71.389999,76.580002,72.798286,41212600
2018-11-05,76.489998,78.230003,75.529999,76.360001,72.589134,29134000
2018-11-12,76.349998,77.489998,72.889999,74.739998,71.049133,33696200
2018-11-19,74.690002,74.750000,69.519997,71.489998,67.959633,25707200
2018-11-26,72.339996,75.480003,71.300003,75.120003,71.410370,31017500
2018-12-03,77.099998,79.000000,72.870003,73.339996,69.925217,34839600
2018-12-10,73.099998,75.279999,70.610001,72.529999,69.152924,36655900
2018-12-17,71.370003,74.290001,66.529999,72.370003,69.000381,69583500
2018-12-24,71.400002,74.459999,68.080002,73.339996,69.925217,33772500
2018-12-31,73.980003,75.120003,71.209999,74.650002,71.174225,28133400
2019-01-07,74.739998,77.400002,74.300003,76.040001,72.499489,47423300
2019-01-14,75.459999,80.970001,75.459999,80.449997,76.704155,35728300
2019-01-21,80.330002,81.400002,79.550003,80.610001,76.856720,23815000
2019-01-28,79.800003,81.949997,79.739998,81.510002,77.714813,28790800
2019-02-04,81.220001,83.190002,80.830002,82.360001,78.525246,23079000
2019-02-11,82.949997,85.779999,82.870003,85.379997,81.404610,28771900
2019-02-18,84.580002,85.050003,83.349998,84.760002,80.813477,24570700
2019-02-25,85.389999,87.989998,84.959999,87.160004,83.101730,28799600
2019-03-04,87.320000,87.989998,84.019997,84.800003,81.059654,24505300
2019-03-11,85.389999,87.610001,85.019997,86.800003,82.971413,30406700
2019-03-18,87.300003,88.589996,82.150002,82.190002,78.564774,52431100
2019-03-25,81.480003,84.849998,80.889999,84.209999,80.495659,44180000
2019-04-01,85.040001,86.160004,84.160004,85.400002,81.633163,26280200
2019-04-08,85.010002,86.489998,83.970001,86.239998,82.436134,21813100
2019-04-15,86.889999,90.000000,86.440002,89.199997,85.265564,22399100
2019-04-22,88.349998,88.940002,87.010002,88.309998,84.414818,34256700
2019-04-29,88.180000,88.510002,84.989998,85.699997,81.919945,32759100
2019-05-06,83.769997,84.269997,81.540001,83.949997,80.247116,43936300
2019-05-13,81.650002,85.519997,81.320000,84.570000,80.839783,30650000
2019-05-20,83.800003,83.800003,81.989998,82.160004,78.536095,33885400
2019-05-27,82.849998,83.190002,77.070000,77.139999,73.737480,33113100
2019-06-03,77.239998,83.680000,77.080002,83.410004,79.952873,36209600
2019-06-10,83.750000,84.339996,82.449997,83.440002,79.981644,20124100
2019-06-17,83.339996,85.750000,82.010002,85.750000,82.195900,33229700
2019-06-24,86.000000,86.849998,82.160004,83.949997,80.470467,45102200
2019-07-01,84.930000,86.910004,84.220001,86.820000,83.221535,24228200
2019-07-08,86.059998,89.309998,85.970001,89.120003,85.426216,27440500
2019-07-15,89.059998,89.870003,86.480003,86.550003,82.962730,25267500
2019-07-22,86.559998,87.839996,85.830002,87.540001,83.911697,27086700
2019-07-29,87.650002,87.910004,80.790001,81.139999,77.776962,30399900
2019-08-05,79.660004,83.430000,78.190002,81.980003,78.582146,35101900
2019-08-12,81.410004,84.150002,79.250000,80.279999,76.952599,30288000
2019-08-19,82.000000,83.720001,79.449997,80.440002,77.105980,33454600
2019-08-26,81.440002,85.989998,80.739998,84.500000,80.997711,22639500
2019-09-02,84.000000,88.980003,83.620003,88.690002,85.233650,20465700
2019-09-09,88.940002,89.349998,85.870003,87.320000,83.917038,25930300
2019-09-16,87.089996,88.720001,86.470001,86.680000,83.301979,23364600
2019-09-23,86.980003,92.860001,86.760002,92.309998,88.712578,57152400
2019-09-30,92.529999,94.750000,90.349998,93.070000,89.442970,33113700
2019-10-07,92.500000,94.570000,90.410004,93.879997,90.221382,29022300
2019-10-14,94.199997,96.459999,94.050003,96.099998,92.354889,23448400
2019-10-21,96.610001,96.870003,90.750000,90.919998,87.376740,42822500
2019-10-28,91.059998,91.300003,88.940002,89.180000,85.704544,39492500
2019-11-04,90.129997,90.720001,88.739998,89.809998,86.310013,32450100
2019-11-11,89.370003,93.559998,89.370003,93.040001,89.414131,25971300
2019-11-18,93.500000,95.120003,91.930000,93.339996,89.702431,27526900
2019-11-25,93.779999,94.610001,92.739998,93.489998,89.846603,17886300
2019-12-02,94.089996,97.309998,91.309998,97.000000,93.463051,27233600
2019-12-09,97.019997,98.290001,96.160004,97.769997,94.204971,25082200
2019-12-16,98.139999,101.400002,98.059998,99.959999,96.315094,52450100
2019-12-23,100.230003,101.790001,99.550003,101.570000,97.866402,18696000
2019-12-30,101.540001,102.209999,100.309998,101.919998,98.203644,16894700
2020-01-06,100.949997,102.739998,100.760002,100.900002,97.220833,26417300
