Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,41.639999,42.029999,40.009998,40.459999,32.155670,27576400
2018-10-22,40.610001,40.660000,38.230000,38.660000,30.725122,26432300
2018-10-29,40.930000,42.360001,39.939999,41.959999,33.347801,13591000
2018-11-05,41.860001,42.410000,41.070000,41.230000,32.767632,10640300
2018-11-12,41.240002,42.419998,40.799999,42.240002,33.570335,10489300
2018-11-19,42.189999,42.279999,40.959999,41.740002,33.172958,5422700
2018-11-26,43.040001,43.320000,42.209999,42.540001,33.808758,8741400
2018-12-03,43.470001,43.599998,39.580002,40.849998,32.465626,14364000
2018-12-10,40.740002,41.770000,39.990002,40.900002,32.505367,11320300
2018-12-17,40.980000,41.450001,40.299999,40.560001,32.235149,16160500
2018-12-24,40.540001,41.349998,39.849998,41.070000,32.640476,9625500
2018-12-31,41.169998,41.849998,40.250000,41.610001,33.069641,8825200
2019-01-07,41.040001,41.660000,40.860001,41.419998,32.918633,11580800
2019-01-14,40.910000,42.099998,40.810001,41.919998,33.316010,9438900
2019-01-21,41.410000,42.049999,41.169998,41.860001,33.268322,6524500
2019-01-28,41.529999,42.680000,41.439999,41.709999,33.149117,8238700
2019-02-04,41.770000,42.369999,41.459999,41.750000,33.180904,5658600
2019-02-11,41.810001,42.919998,41.650002,42.799999,34.015396,7794900
2019-02-18,41.160000,42.220001,40.599998,40.709999,32.354359,13967200
2019-02-25,40.660000,41.189999,40.490002,40.610001,33.099834,9808000
2019-03-04,40.700001,41.139999,40.509998,40.869999,33.311745,8607600
2019-03-11,40.939999,41.470001,40.910000,41.410000,33.751884,10236700
2019-03-18,41.419998,41.610001,40.340000,40.419998,32.944965,12216700
2019-03-25,40.560001,40.720001,40.279999,40.580002,33.075382,10681300
2019-04-01,41.389999,42.720001,41.360001,42.480000,34.624004,11251300
2019-04-08,42.450001,43.270000,42.250000,43.040001,35.080437,9931000
2019-04-15,43.040001,43.630001,42.820000,43.250000,35.251598,4566100
2019-04-22,43.090000,43.310001,42.480000,43.070000,35.104889,5607500
2019-04-29,43.139999,44.930000,43.139999,44.700001,36.433445,9712400
2019-05-06,43.389999,43.869999,42.119999,42.860001,34.933723,10590500
2019-05-13,42.259998,42.669998,41.549999,41.610001,33.914894,8054800
2019-05-20,41.310001,42.060001,41.240002,42.000000,34.639732,7747700
2019-05-27,41.700001,41.830002,40.500000,40.770000,33.625271,7523100
2019-06-03,40.869999,41.599998,40.740002,41.459999,34.194359,8147400
2019-06-10,41.580002,41.900002,40.650002,40.759998,33.617027,6562600
2019-06-17,41.000000,41.669998,40.599998,41.099998,33.897438,9097200
2019-06-24,41.049999,41.869999,40.959999,41.740002,34.425289,6732700
2019-07-01,42.000000,42.169998,41.750000,42.080002,34.705708,4208300
2019-07-08,41.650002,41.900002,41.580002,41.630001,34.334560,5362000
2019-07-15,41.799999,41.810001,41.180000,41.340000,34.095387,5264100
2019-07-22,41.400002,41.860001,40.730000,41.049999,33.856205,7538100
2019-07-29,40.830002,40.939999,39.029999,39.360001,32.462372,11304400
2019-08-05,38.430000,38.619999,37.529999,37.779999,31.159256,18581400
2019-08-12,36.810001,37.220001,35.619999,36.119999,29.790161,30332200
2019-08-19,36.720001,36.759998,35.599998,35.630001,29.799923,15666900
2019-08-26,35.810001,36.200001,35.349998,35.900002,30.025743,12681200
2019-09-02,35.759998,36.980000,35.720001,36.900002,30.862114,11934700
2019-09-09,37.139999,39.290001,37.099998,39.139999,32.735588,17834100
2019-09-16,38.540001,38.619999,38.000000,38.160000,31.915945,9599400
2019-09-23,37.990002,38.490002,37.759998,38.139999,31.899212,7978100
2019-09-30,38.439999,38.599998,36.770000,37.209999,31.121382,13219800
2019-10-07,37.189999,38.549999,36.540001,38.200001,31.949396,16078400
2019-10-14,38.070000,39.230000,37.880001,38.730000,32.837257,18969500
2019-10-21,39.200001,39.689999,39.080002,39.520000,33.507065,11445500
2019-10-28,38.020000,38.220001,37.490002,38.070000,32.277676,13081900
2019-11-04,38.520000,38.630001,38.070000,38.240002,32.421814,9749200
2019-11-11,37.470001,37.889999,36.610001,37.009998,31.378956,15256300
2019-11-18,37.240002,37.869999,36.700001,37.189999,31.531570,9815000
2019-11-25,37.529999,37.759998,37.209999,37.259998,31.590914,9200500
2019-12-02,36.970001,37.000000,36.049999,36.869999,31.260258,14265800
2019-12-09,36.900002,38.740002,36.689999,38.430000,32.582901,14730600
2019-12-16,39.270000,39.270000,38.810001,38.889999,32.972912,8946900
2019-12-23,38.560001,39.200001,38.560001,39.000000,33.066181,4750600
2019-12-30,39.180000,39.369999,38.610001,38.759998,32.862694,6372100
2020-01-06,38.279999,38.650002,37.900002,38.139999,32.337029,9817900
2020-01-13,38.230000,38.849998,38.150002,38.770000,32.871174,7429100
2020-01-20,38.180000,38.240002,37.410000,37.520000,31.811361,12427500
2020-01-27,36.529999,37.070000,36.130001,36.290001,30.768505,15149900
2020-02-03,36.090000,37.520000,36.029999,37.299999,31.624838,9432100
2020-02-10,37.349998,38.610001,37.220001,37.939999,32.167461,14571800
2020-02-17,36.130001,36.459999,35.799999,36.459999,30.912638,27199800
2020-02-24,35.430000,35.869999,32.770000,33.570000,28.462349,37195200
2020-03-02,33.270000,33.779999,31.860001,32.259998,28.181225,38546600
2020-03-09,30.650000,31.750000,27.700001,29.900000,26.119608,46974600
2020-03-16,26.930000,29.850000,26.830000,28.809999,25.167421,47741100
2020-03-23,29.150000,30.420000,27.809999,28.870001,25.219835,38553200
2020-03-30,28.420000,28.910000,23.950001,24.330000,21.253849,31319500
2020-04-06,25.629999,26.950001,25.270000,26.760000,23.376612,20171000
2020-04-13,26.600000,27.150000,25.030001,25.959999,22.677761,20990500
2020-04-20,25.620001,26.000000,24.480000,24.980000,21.821665,17693700
2020-04-27,25.379999,26.770000,25.120001,25.280001,22.083735,21009300
2020-05-04,24.780001,25.760000,24.540001,25.629999,22.389484,16331700
2020-05-11,25.240000,25.620001,23.879999,24.330000,21.253849,19612200
2020-05-18,24.920000,25.370001,22.959999,22.969999,20.065798,24984000
2020-05-25,23.629999,24.420000,22.670000,23.049999,20.135683,28222400
2020-06-01,23.260000,27.040001,23.190001,26.549999,23.193163,33130200
2020-06-08,26.700001,26.760000,23.420000,23.980000,20.948103,27466700
2020-06-15,23.379999,24.580000,23.280001,24.059999,21.017982,20173900
2020-06-22,23.690001,24.330000,23.330000,23.360001,20.406490,18732700
2020-06-29,23.520000,24.379999,23.110001,24.260000,21.192701,15393200
2020-07-06,25.250000,25.639999,23.430000,23.879999,20.860741,22408100
2020-07-13,23.990000,24.400000,23.570000,23.610001,20.624882,15856200
2020-07-20,23.480000,24.299999,23.219999,23.240000,20.301664,14295000
2020-07-27,22.719999,23.590000,22.340000,22.650000,19.786257,19768900
2020-08-03,21.420000,21.980000,20.980000,21.340000,18.641888,18378600
2020-08-10,21.379999,23.400000,21.350000,22.280001,19.463039,19515500
2020-08-17,22.250000,22.280001,21.370001,21.639999,18.903957,11946200
2020-08-24,21.770000,22.250000,21.580000,22.040001,19.253384,15070100
2020-08-31,21.900000,21.990000,20.990000,21.370001,18.668097,16932800
2020-09-07,20.930000,21.370001,20.540001,20.670000,18.056601,12210300
2020-09-14,20.820000,20.870001,19.700001,19.730000,17.235447,13626900
2020-09-21,18.570000,18.850000,17.950001,18.110001,15.820271,22038800
2020-09-28,19.799999,20.059999,19.170000,19.870001,17.357748,24886300
2020-10-05,19.910000,20.440001,19.850000,20.129999,17.584873,13934200
2020-10-12,20.250000,20.250000,19.020000,19.709999,17.217976,12192200
2020-10-19,19.879999,21.040001,19.760000,20.879999,18.240047,14798400
2020-10-26,21.070000,21.830000,20.430000,20.980000,18.327404,20786300
2020-11-02,21.400000,22.690001,21.240000,22.280001,19.463039,17999500
2020-11-09,24.520000,25.600000,24.219999,24.530001,21.428560,23179100
2020-11-16,25.559999,25.690001,24.520000,25.270000,22.075001,11684700
2020-11-23,25.459999,27.070000,25.459999,26.889999,23.490175,13172600
2020-11-30,26.389999,28.740000,25.870001,28.370001,24.783052,15271000
2020-12-07,27.520000,27.530001,26.309999,26.549999,23.193163,13491300
2020-12-14,27.040001,27.129999,26.000000,26.200001,22.887417,11351900
2020-12-21,25.129999,26.150000,25.080000,26.049999,22.756382,8549300
2020-12-28,25.940001,26.180000,25.750000,25.910000,22.634081,7036400
2021-01-04,26.059999,28.320000,25.530001,27.870001,24.346270,18192300
2021-01-11,27.250000,28.080000,27.129999,27.350000,23.892015,9716600
2021-01-18,27.980000,28.639999,27.620001,27.820000,24.302593,6552800
2021-01-25,27.209999,27.559999,26.059999,26.150000,22.843739,10255500
2021-02-01,26.420000,27.150000,26.139999,26.740000,23.359142,8097400
2021-02-08,26.910000,27.860001,26.690001,27.799999,24.285122,8645300
2021-02-15,29.299999,29.950001,29.030001,29.559999,25.822598,8260800
2021-02-22,29.900000,31.209999,29.530001,29.709999,25.953630,15668900
2021-03-01,29.299999,30.760000,29.170000,30.639999,26.766047,11517500
2021-03-08,31.340000,31.590000,29.480000,29.740000,25.979839,11237400
2021-03-15,29.540001,30.920000,29.100000,29.940001,26.801302,12888300
2021-03-22,29.500000,29.510000,28.559999,29.160000,26.103073,9723300
2021-03-29,28.940001,29.580000,28.760000,29.260000,26.192587,7819000
2021-04-05,29.520000,30.309999,29.320000,29.900000,26.765493,9777800
2021-04-12,29.799999,29.920000,28.990000,29.590000,26.487993,7819700
2021-04-19,29.889999,30.010000,28.559999,29.030001,25.986702,8209000
2021-04-26,29.280001,31.900000,29.270000,31.219999,27.947115,11532900
2021-05-03,30.629999,31.680000,30.430000,31.600000,28.287277,9610100
2021-05-10,32.000000,32.169998,30.730000,31.730000,28.403648,11040300
2021-05-17,31.209999,31.870001,30.969999,31.430000,28.135101,6912000
2021-05-24,31.320000,32.430000,31.120001,32.380001,28.985510,8852300
2021-05-31,31.690001,32.150002,31.320000,31.500000,28.197760,9464400
2021-06-07,31.610001,31.620001,30.549999,30.850000,27.615904,7041900
2021-06-14,31.020000,31.139999,29.530001,29.559999,26.461138,13043000
2021-06-21,29.559999,29.870001,29.340000,29.780001,26.658075,7830900
2021-06-28,29.450001,29.469999,28.650000,28.840000,25.816616,7949200
2021-07-05,29.059999,29.059999,28.000000,28.719999,25.709196,7719800
2021-07-12,28.290001,28.889999,27.629999,27.700001,24.796127,10361400
2021-07-19,26.990000,27.860001,26.459999,27.610001,24.715559,12392500
2021-07-26,27.629999,28.170000,27.340000,27.570000,24.679752,9657900
2021-08-02,27.540001,28.480000,27.320000,28.410000,25.431694,10289100
2021-08-09,28.370001,28.670000,28.030001,28.440001,25.458549,7789800
2021-08-16,28.180000,28.190001,26.850000,27.150000,24.303783,10425300
2021-08-23,27.030001,27.500000,26.660000,27.150000,24.613895,8872600
2021-08-30,27.139999,27.139999,26.389999,26.610001,24.124338,8300700
2021-09-06,26.320000,26.570000,25.879999,25.980000,23.553185,7452500
2021-09-13,26.240000,26.430000,25.389999,25.750000,23.344669,11052800
2021-09-20,25.160000,25.959999,24.309999,25.760000,23.353737,17542800
2021-09-27,26.260000,26.590000,25.850000,26.379999,23.915819,10202600
2021-10-04,26.290001,28.620001,26.049999,28.469999,25.810595,14716000
2021-10-11,29.160000,30.059999,28.730000,29.969999,27.170477,13979500
2021-10-18,29.680000,30.139999,29.570000,30.020000,27.215807,7679100
2021-10-25,30.290001,30.889999,29.980000,30.070000,27.261135,9476200
2021-11-01,30.400000,30.580000,29.020000,29.320000,26.581194,9359100
2021-11-08,29.459999,29.620001,28.870001,29.000000,26.291086,7251300
2021-11-15,29.240000,29.799999,28.780001,29.100000,26.381744,8824200
2021-11-22,29.090000,29.799999,27.510000,27.770000,25.175982,7193300
2021-11-29,28.059999,28.820000,27.549999,28.420000,25.765265,13746000
2021-12-06,28.850000,29.389999,28.760000,29.090000,26.372679,8192500
2021-12-13,28.740000,29.900000,28.379999,29.299999,26.563063,11566000
2021-12-20,29.360001,30.100000,29.059999,29.870001,27.079817,8232600
2021-12-27,29.940001,30.410000,29.750000,30.150000,27.333662,8372900
2022-01-03,30.379999,32.840000,30.330000,32.740002,29.681732,17155000
2022-01-10,33.369999,35.380001,33.200001,35.349998,32.047924,16686000
2022-01-17,35.020000,35.160000,33.779999,33.869999,30.706175,11751900
2022-01-24,33.439999,36.599998,32.810001,35.450001,32.138584,20460700
2022-01-31,35.680000,37.490002,35.299999,37.099998,33.634460,13507300
2022-02-07,37.419998,38.610001,37.270000,37.810001,34.278141,16899100
2022-02-14,37.849998,37.900002,36.330002,36.810001,33.371548,16244600
2022-02-21,37.009998,37.540001,33.869999,36.270000,32.881989,18301900
2022-02-28,33.869999,34.610001,30.879999,31.230000,28.312780,29349900
2022-03-07,31.320000,32.450001,30.450001,31.120001,28.213057,30632100
2022-03-14,31.680000,33.270000,31.250000,33.200001,30.964773,19582400
2022-03-21,33.110001,34.509998,32.939999,34.209999,31.906773,14225000
2022-03-28,34.240002,34.790001,33.799999,34.639999,32.307819,16495400
2022-04-04,34.330002,34.680000,33.869999,34.529999,32.205227,13025100
2022-04-11,34.750000,34.919998,33.419998,33.939999,31.654953,9167700
2022-04-18,33.849998,35.240002,33.419998,33.439999,31.188614,12138300
2022-04-25,32.340000,32.439999,29.840000,31.010000,28.922218,24950200
2022-05-02,31.010000,33.009998,30.500000,31.250000,29.146057,17970700
2022-05-09,30.680000,31.160000,29.170000,30.709999,28.642414,17450100
2022-05-16,30.580000,31.520000,30.219999,30.750000,28.679722,14648000
2022-05-23,31.240000,33.759998,31.219999,33.689999,31.421785,16400400
2022-05-30,33.380001,33.709999,32.930000,32.970001,30.750261,9507600
2022-06-06,33.689999,33.810001,30.680000,30.809999,28.735683,13605100
2022-06-13,30.629999,32.360001,30.400000,30.969999,28.884909,21375600
2022-06-20,33.290001,33.299999,31.969999,33.029999,30.806219,15641100
2022-06-27,33.049999,33.680000,31.959999,32.680000,30.479782,12775900
2022-07-04,31.420000,32.240002,30.740000,31.580000,29.453842,10633400
2022-07-11,31.490000,31.639999,30.080000,30.650000,28.586452,12725400
2022-07-18,31.139999,31.610001,30.629999,30.920000,28.838278,13980700
