Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,18.420000,18.420000,16.110001,16.110001,16.110001,0
2018-10-22,15.900000,17.129999,14.860000,16.040001,16.040001,50
2018-10-29,15.720000,17.520000,14.840000,17.520000,17.520000,0
2018-11-05,17.600000,17.860001,16.700001,16.700001,16.700001,0
2018-11-12,15.910000,17.740000,14.890000,17.740000,17.740000,0
2018-11-19,17.920000,20.450001,16.920000,20.440001,20.440001,0
2018-11-26,19.520000,19.809999,18.410000,19.400000,19.400000,0
2018-12-03,19.910000,20.750000,19.500000,19.500000,19.500000,0
2018-12-10,17.709999,19.629999,17.469999,19.590000,19.590000,0
2018-12-17,20.139999,20.139999,18.469999,18.469999,18.469999,104
2018-12-24,18.469999,18.879999,18.469999,18.879999,18.879999,0
2018-12-31,18.879999,19.240000,18.620001,18.620001,18.620001,0
2019-01-07,19.590000,22.590000,19.590000,22.590000,22.590000,0
2019-01-14,22.360001,22.360001,21.040001,21.280001,21.280001,0
2019-01-21,21.639999,25.129999,21.610001,25.129999,25.129999,15
2019-01-28,25.490000,26.049999,24.809999,25.200001,25.200001,0
2019-02-04,25.059999,25.840000,23.020000,23.020000,23.020000,0
2019-02-11,22.670000,23.660000,22.670000,23.570000,23.570000,0
2019-02-18,24.090000,25.590000,24.090000,24.830000,24.830000,0
2019-02-25,25.650000,26.120001,24.770000,26.120001,26.120001,0
2019-03-04,26.160000,27.200001,25.600000,25.600000,25.600000,0
2019-03-11,25.049999,26.629999,21.280001,21.280001,21.280001,0
2019-03-18,21.420000,22.500000,21.209999,21.510000,21.510000,0
2019-03-25,20.440001,20.650000,20.379999,20.490000,20.490000,0
2019-04-01,21.860001,22.500000,19.850000,19.850000,19.850000,250
2019-04-08,18.900000,19.600000,18.900000,19.000000,19.000000,50
2019-04-15,18.900000,20.200001,18.900000,20.200001,20.200001,0
2019-04-22,20.200001,21.600000,20.200001,20.600000,20.600000,0
2019-04-29,19.400000,20.600000,19.400000,20.600000,20.600000,0
2019-05-06,21.000000,21.000000,20.200001,20.400000,20.400000,0
2019-05-13,19.500000,20.200001,18.200001,20.200001,20.200001,0
2019-05-20,20.200001,20.200001,18.000000,18.200001,18.200001,0
2019-05-27,17.900000,17.900000,17.299999,17.299999,17.299999,0
2019-06-03,17.100000,17.600000,16.500000,17.600000,17.600000,0
2019-06-10,17.299999,18.400000,17.299999,18.000000,18.000000,0
2019-06-17,18.100000,18.799999,18.100000,18.600000,18.600000,0
2019-06-24,18.200001,18.299999,17.799999,18.000000,18.000000,0
2019-07-01,18.100000,18.900000,17.500000,17.799999,17.799999,0
2019-07-08,17.799999,18.000000,16.900000,17.200001,17.200001,0
2019-07-15,16.700001,18.000000,16.700001,17.799999,17.799999,0
2019-07-22,17.600000,19.500000,17.600000,19.500000,19.500000,0
2019-07-29,19.100000,21.000000,19.100000,21.000000,21.000000,0
2019-08-05,20.400000,20.400000,19.200001,20.200001,20.200001,0
2019-08-12,19.900000,22.200001,19.600000,22.200001,22.200001,0
2019-08-19,22.400000,27.600000,22.400000,27.400000,27.400000,0
2019-08-26,25.799999,30.600000,25.400000,30.200001,30.200001,60
2019-09-02,29.600000,31.799999,29.600000,31.799999,31.799999,730
2019-09-09,31.600000,33.200001,30.600000,32.799999,32.799999,100
2019-09-16,32.200001,32.200001,30.799999,31.400000,31.400000,0
2019-09-23,30.600000,30.600000,27.799999,30.000000,30.000000,0
2019-09-30,28.400000,30.400000,28.400000,30.400000,30.400000,506
2019-10-07,30.200001,30.600000,28.000000,29.799999,29.799999,403
2019-10-14,29.600000,30.799999,29.000000,30.400000,30.400000,0
2019-10-21,29.799999,37.599998,29.799999,37.599998,37.599998,45
2019-10-28,36.599998,38.200001,36.200001,37.599998,37.599998,890
2019-11-04,37.000000,39.599998,37.000000,39.000000,39.000000,0
2019-11-11,38.799999,39.200001,37.000000,38.799999,38.799999,0
2019-11-18,38.400002,38.599998,27.799999,29.600000,29.600000,0
2019-11-25,31.000000,33.799999,31.000000,32.799999,32.799999,480
2019-12-02,32.400002,32.799999,31.200001,32.799999,32.799999,0
2019-12-09,34.200001,34.400002,33.000000,34.400002,34.400002,10
2019-12-16,32.599998,34.599998,32.599998,33.599998,33.599998,0
2019-12-23,33.400002,34.599998,33.400002,34.599998,34.599998,100
2019-12-30,34.799999,37.200001,33.599998,37.200001,37.200001,0
2020-01-06,36.400002,36.799999,35.400002,35.599998,35.599998,0
2020-01-13,34.200001,35.799999,33.799999,35.200001,35.200001,0
2020-01-20,36.000000,36.000000,34.200001,34.400002,34.400002,273
2020-01-27,33.200001,33.799999,30.799999,32.200001,32.200001,212
2020-02-03,31.400000,33.400002,31.000000,31.400000,31.400000,150
2020-02-10,31.000000,34.599998,31.000000,34.200001,34.200001,95
2020-02-17,33.599998,34.200001,32.200001,32.200001,32.200001,243
2020-02-24,31.600000,31.600000,29.799999,30.799999,30.799999,250
2020-03-02,32.000000,33.400002,30.799999,32.200001,32.200001,0
2020-03-09,30.200001,33.200001,28.600000,30.400000,30.400000,126
2020-03-16,29.000000,31.799999,28.600000,31.799999,31.799999,0
2020-03-23,30.200001,34.000000,30.200001,32.799999,32.799999,0
2020-03-30,31.600000,32.799999,31.400000,32.799999,32.799999,0
2020-04-06,34.799999,37.400002,34.799999,37.400002,37.400002,0
2020-04-13,37.400002,42.799999,37.400002,39.599998,39.599998,11
2020-04-20,40.400002,48.799999,40.400002,45.200001,45.200001,321
2020-04-27,45.599998,47.000000,44.200001,44.799999,44.799999,146
2020-05-04,41.200001,46.400002,40.599998,46.400002,46.400002,0
2020-05-11,50.000000,56.000000,50.000000,56.000000,56.000000,100
2020-05-18,56.500000,61.980000,54.549999,54.549999,54.549999,27
2020-05-25,63.250000,63.250000,53.980000,56.459999,56.459999,0
2020-06-01,56.459999,62.500000,56.459999,58.290001,58.290001,110
2020-06-08,61.360001,63.849998,60.130001,63.849998,63.849998,0
2020-06-15,62.810001,74.709999,62.810001,74.709999,74.709999,35
2020-06-22,79.599998,79.599998,72.250000,76.300003,76.300003,115
2020-06-29,75.309998,82.690002,74.180000,82.690002,82.690002,10
2020-07-06,83.139999,89.989998,77.000000,79.320000,79.320000,31
2020-07-13,77.790001,78.879997,70.300003,72.540001,72.540001,273
