Adj Close,Date
87.75600912925405,2018-10-15
90.15665626625065,2018-10-16
89.6182758421448,2018-10-17
87.85309412376495,2018-10-18
86.72337782400184,2018-10-19
88.01196047841913,2018-10-22
88.47973363378979,2018-10-23
81.20718495406483,2018-10-24
80.99536314785924,2018-10-25
79.92742820823943,2018-10-26
79.59204368174727,2018-10-29
82.75171895764718,2018-10-30
82.6105044201768,2018-10-31
86.82046281851272,2018-11-01
84.57868203617033,2018-11-02
85.10823655168427,2018-11-05
86.41447102328537,2018-11-06
86.46742647483677,2018-11-07
87.59714277459987,2018-11-08
85.49657652972785,2018-11-09
83.17536257005835,2018-11-12
84.06677933784017,2018-11-13
84.26094932686196,2018-11-14
87.1381955278211,2018-11-15
87.0411105333102,2018-11-16
84.19034205812676,2018-11-19
86.1496937655284,2018-11-20
85.52305425550354,2018-11-21
84.61398567053791,2018-11-23
85.74370197030102,2018-11-26
85.65544288438204,2018-11-27
87.40297278557809,2018-11-28
86.67042237245045,2018-11-29
88.80629225169005,2018-11-30
89.97131218582076,2018-12-03
85.50540243831975,2018-12-04
86.57333737793955,2018-12-06
82.21333853354133,2018-12-07
83.46661755359102,2018-12-10
84.11973478939157,2018-12-11
85.24062518056277,2018-12-12
85.26710290633847,2018-12-13
83.8726093488184,2018-12-14
81.80734673831397,2018-12-17
84.11973478939157,2018-12-18
80.58054544403997,2018-12-19
80.19220546599641,2018-12-20
80.47463454093719,2018-12-21
78.19666753336799,2018-12-24
82.7428930490553,2018-12-26
83.47544346218292,2018-12-27
83.47544346218292,2018-12-28
84.08443115502396,2018-12-31
84.04030161206448,2019-01-02
79.1242705263766,2019-01-03
82.6722857803201,2019-01-04
84.08443115502396,2019-01-07
83.97852025192118,2019-01-08
85.62013925001443,2019-01-09
86.92637372161552,2019-01-10
87.69422776911075,2019-01-11
85.69957242734152,2019-01-14
86.84694054428843,2019-01-15
86.44094874906106,2019-01-16
86.76750736696134,2019-01-17
88.4267781822384,2019-01-18
85.95552377650661,2019-01-22
84.958196105622,2019-01-23
90.7832957762755,2019-01-24
92.83090656959611,2019-01-25
91.30402438319754,2019-01-28
90.13017854047494,2019-01-29
91.50702028081123,2019-01-30
90.21843762639395,2019-01-31
91.37463165193275,2019-02-01
91.20693938868666,2019-02-04
91.66588663546541,2019-02-05
95.3374646096955,2019-02-06
93.0250765586179,2019-02-07
93.63406425145895,2019-02-08
93.81940833188884,2019-02-11
95.3021609753279,2019-02-12
95.92880048535275,2019-02-13
95.76993413069856,2019-02-14
96.29948864621251,2019-02-15
96.04353729704744,2019-02-19
96.62604726411278,2019-02-20
95.47867914716589,2019-02-21
96.07001502282314,2019-02-22
96.84669497891026,2019-02-25
96.03471138845553,2019-02-26
94.65786964811926,2019-02-27
94.71965100826256,2019-02-28
95.58459005026869,2019-03-01
96.14944820015023,2019-03-04
95.41689778702259,2019-03-05
94.40191829895419,2019-03-06
93.98710059513492,2019-03-07
93.90766741780783,2019-03-08
95.31098688391981,2019-03-11
95.3727682440631,2019-03-12
96.30831455480441,2019-03-13
95.88467094239324,2019-03-14
99.09730166984457,2019-03-15
98.27649217079795,2019-03-18
98.46183625122782,2019-03-19
98.11762581614376,2019-03-20
100.40353614144566,2019-03-21
98.16175535910325,2019-03-22
95.89349685098514,2019-03-25
96.97025769919685,2019-03-26
94.88734327150864,2019-03-27
93.95179696076731,2019-03-28
94.97560235742762,2019-03-29
97.24386086554573,2019-04-01
98.6913098746172,2019-04-02
100.87130929681632,2019-04-03
101.30377881781938,2019-04-04
101.64798925290344,2019-04-05
103.05130871901542,2019-04-08
101.92159241925232,2019-04-09
102.78653146125845,2019-04-10
102.75122782689085,2019-04-11
104.41049864216791,2019-04-12
102.93657190732074,2019-04-15
104.06628820708384,2019-04-16
103.38669324550759,2019-04-17
103.30726006818051,2019-04-18
102.81300918703415,2019-04-22
104.07511411567573,2019-04-23
105.88442537701509,2019-04-24
104.77236089443578,2019-04-25
104.80766452880337,2019-04-26
104.35754319061651,2019-04-29
105.35487086150113,2019-04-30
103.99568093834866,2019-05-01
105.02831224360085,2019-05-02
105.716733113769,2019-05-03
104.29576183047321,2019-05-06
102.59236147223668,2019-05-07
101.38321199514647,2019-05-08
101.0213497428786,2019-05-09
101.41851562951406,2019-05-10
96.57309181256139,2019-05-13
98.27649217079795,2019-05-14
99.37973074478535,2019-05-15
98.42653261686021,2019-05-16
96.29066273762062,2019-05-17
94.47252556768937,2019-05-20
96.4760068180505,2019-05-21
96.28183682902872,2019-05-22
95.44337551279828,2019-05-23
94.76378055122204,2019-05-24
93.13098746172068,2019-05-28
93.96062286935923,2019-05-29
95.09916507771422,2019-05-30
94.1018374068296,2019-05-31
94.86086554573293,2019-06-03
98.34709943953314,2019-06-04
98.66483214884151,2019-06-05
99.29147165886634,2019-06-06
100.15641070087247,2019-06-07
101.44499335528975,2019-06-10
101.71859652163863,2019-06-11
99.42386028774484,2019-06-12
100.16523660946439,2019-06-13
96.74960998439937,2019-06-14
96.22888137747732,2019-06-17
100.04167388917779,2019-06-18
100.27114751256717,2019-06-19
101.51560062402496,2019-06-20
101.17139018894088,2019-06-21
101.53325244120876,2019-06-24
100.43001386722136,2019-06-25
103.03365690183163,2019-06-26
104.29576183047321,2019-06-27
103.3249118853643,2019-06-28
105.46960767319581,2019-07-01
104.47228000231121,2019-07-02
104.36636909920841,2019-07-03
104.19867683596232,2019-07-05
103.47495233142659,2019-07-08
104.22515456173802,2019-07-09
104.98418270064136,2019-07-10
105.05478996937654,2019-07-11
106.46693534408043,2019-07-12
107.8084734500491,2019-07-15
106.7846680533888,2019-07-16
105.46078176460392,2019-07-17
106.6875830588779,2019-07-18
105.53138903333911,2019-07-19
106.34337262379384,2019-07-22
108.01146934766278,2019-07-23
115.8930057202288,2019-07-24
114.43673080256542,2019-07-25
115.15162939850927,2019-07-26
116.74911885364303,2019-07-29
116.16660888657768,2019-07-30
113.05106315363726,2019-07-31
111.67422141330097,2019-08-01
110.2355983128214,2019-08-02
105.91972901138267,2019-08-05
107.7466920899058,2019-08-06
109.26474836771247,2019-08-07
112.4332495522043,2019-08-08
109.16766337320159,2019-08-09
108.69989021783093,2019-08-12
111.57713641879008,2019-08-13
109.15883746460969,2019-08-14
108.49689432021724,2019-08-15
111.11818917201131,2019-08-16
112.68920090136938,2019-08-19
112.4332495522043,2019-08-20
113.96013173860287,2019-08-21
113.22758132547523,2019-08-22
108.88523429826081,2019-08-23
110.10320968394291,2019-08-26
110.55333102212977,2019-08-27
111.04758190327613,2019-08-28
111.78013231640375,2019-08-29
111.92134685387416,2019-08-30
110.1649910440862,2019-09-03
112.68037499277749,2019-09-04
114.63972670017912,2019-09-05
114.88685214075231,2019-09-06
