Adj Close,Date
93.27255267718188,2018-10-15
94.82665371582469,2018-10-16
95.63902471329708,2018-10-17
95.30348017086283,2018-10-18
97.38738838177024,2018-10-19
96.60150774291108,2018-10-22
97.24610646916634,2018-10-23
99.74503029834767,2018-10-24
99.6478989834325,2018-10-25
97.52867029437412,2018-10-26
99.68321946158348,2018-10-29
100.46026998090487,2018-10-30
99.23288336515856,2018-10-31
98.46466296537491,2018-11-01
98.16443890109164,2018-11-02
101.00773739224496,2018-11-05
101.7318071943399,2018-11-06
102.08501197584964,2018-11-07
102.48236735504808,2018-11-08
103.73624432940763,2018-11-09
103.28590823298272,2018-11-12
103.43602026512436,2018-11-13
103.00334440777493,2018-11-14
103.13579620084109,2018-11-15
104.50446472919128,2018-11-16
105.08725261868234,2018-11-19
102.42938663782162,2018-11-20
101.7936180311041,2018-11-21
101.90840958509477,2018-11-23
102.30576496429322,2018-11-26
102.81791189748232,2018-11-27
104.63691652225744,2018-11-28
104.43382377288934,2018-11-29
107.6744776432411,2018-11-30
105.06076226006911,2018-12-03
104.0188081546154,2018-12-04
103.95523129394365,2018-12-06
103.08987957924481,2018-12-07
103.41659400214131,2018-12-10
104.38790715129308,2018-12-11
104.13183368469852,2018-12-12
105.32389982229385,2018-12-13
101.43864722568684,2018-12-14
100.48499431561056,2018-12-17
99.575492003223,2018-12-18
97.98607048642923,2018-12-19
98.13618251857085,2018-12-20
97.43860307508913,2018-12-21
94.44519255179418,2018-12-24
96.47612004547513,2018-12-26
97.43860307508913,2018-12-27
98.268634311637,2018-12-28
98.37459574608992,2018-12-31
97.31498140156073,2019-01-02
96.41430920871093,2019-01-03
98.37459574608992,2019-01-04
97.53573439000431,2019-01-07
98.46289694146735,2019-01-08
95.73439000430469,2019-01-09
96.31717789379574,2019-01-10
96.32600801333349,2019-01-11
95.58427797216305,2019-01-14
97.05890793496617,2019-01-15
96.48495016501288,2019-01-16
97.26200068433427,2019-01-17
98.01256084504244,2019-01-18
97.87127893243856,2019-01-22
98.5953487345335,2019-01-23
97.50924403139108,2019-01-24
97.37679223832492,2019-01-25
96.90879590282454,2019-01-28
97.06773805450392,2019-01-29
98.67481981037318,2019-01-30
100.3083919248557,2019-01-31
99.88454618704401,2019-02-01
100.67925694544091,2019-02-04
100.5114846742238,2019-02-05
100.64393646728993,2019-02-06
100.67925694544091,2019-02-07
100.61303104890783,2019-02-08
100.57329551098799,2019-02-11
101.29736531308293,2019-02-12
101.58875925782847,2019-02-13
100.23775096855375,2019-02-14
103.1693506550845,2019-02-15
103.18701089416,2019-02-19
103.09870969878256,2019-02-20
103.33712292630162,2019-02-21
103.91991081579268,2019-02-22
103.30180244815065,2019-02-25
103.22233137231096,2019-02-26
102.69252420004638,2019-02-27
103.75037252066801,2019-02-28
104.22719897570614,2019-03-01
104.2183688561684,2019-03-04
104.09474718263999,2019-03-05
104.65104471351782,2019-03-06
104.15655801940419,2019-03-07
103.38833761962054,2019-03-08
104.58923387675361,2019-03-11
104.57157363767813,2019-03-12
104.58040375721586,2019-03-13
103.6267508471396,2019-03-14
103.76803275974349,2019-03-15
105.18968200532015,2019-03-18
105.91375180741511,2019-03-19
106.11684455678319,2019-03-20
107.10581794501043,2019-03-21
108.23607324584157,2019-03-22
108.35086479983224,2019-03-25
109.38398878574819,2019-03-26
109.26919723175753,2019-03-27
109.22504663406882,2019-03-28
109.85198512124859,2019-03-29
109.3663285466727,2019-04-01
109.08376472146493,2019-04-02
108.97780328701201,2019-04-03
108.89833221117232,2019-04-04
109.03078400423847,2019-04-05
109.3663285466727,2019-04-08
109.51644057881434,2019-04-09
109.40164902482368,2019-04-10
109.07493460192718,2019-04-11
109.5694212960408,2019-04-12
110.83212838993808,2019-04-15
109.72836344772018,2019-04-16
113.7902184350821,2019-04-17
113.86085939138403,2019-04-18
113.2869016214307,2019-04-22
113.86085939138403,2019-04-23
113.7107473592424,2019-04-24
113.01316791576066,2019-04-25
113.25158114327974,2019-04-26
113.5076546098743,2019-04-29
114.70855086700738,2019-04-30
113.99331118445018,2019-05-01
113.63127628340271,2019-05-02
114.37300632457314,2019-05-03
114.01980154306341,2019-05-06
112.88071612269452,2019-05-07
112.91603660084549,2019-05-08
112.94252695945872,2019-05-09
114.6732303888564,2019-05-10
113.92267022814822,2019-05-13
114.1434232165918,2019-05-14
115.85646640691398,2019-05-15
116.66883740438638,2019-05-16
116.8807602732922,2019-05-17
116.42159405732957,2019-05-20
115.5915628207817,2019-05-21
116.4922350136315,2019-05-22
116.40393381825407,2019-05-23
115.98891819998013,2019-05-24
114.33768584642215,2019-05-28
114.81451230146028,2019-05-29
115.20303756112101,2019-05-30
