Adj Close,Date
68.10215499016917,2018-10-15
67.82189920831662,2018-10-16
68.3263596156512,2018-10-17
69.3913315866909,2018-10-18
70.40025240136006,2018-10-19
69.3913315866909,2018-10-22
71.12891743417669,2018-10-23
68.21425730291018,2018-10-24
66.14036451720133,2018-10-25
63.337806698675855,2018-10-26
62.55309050948872,2018-10-29
57.06007718517878,2018-10-30
56.611667934214694,2018-10-31
53.6970078029482,2018-11-01
52.07152426820342,2018-11-02
52.01547311183291,2018-11-05
52.80018930102005,2018-11-06
51.56706386086883,2018-11-07
51.006552297163736,2018-11-08
48.09189216589724,2018-11-09
44.78487394003717,2018-11-12
48.260045635008765,2018-11-13
46.63456210026399,2018-11-14
45.79379475470635,2018-11-15
44.953027409148696,2018-11-16
43.94410659447953,2018-11-19
42.879134623439846,2018-11-20
43.775953125368,2018-11-21
42.43072537247577,2018-11-23
42.48677652884628,2018-11-26
41.70206033965915,2018-11-27
43.38359503077444,2018-11-28
44.50461815818463,2018-11-29
42.0383672778822,2018-11-30
43.775953125368,2018-12-03
40.80524183773099,2018-12-04
41.19759993232456,2018-12-06
39.29186061572723,2018-12-07
38.843451364763155,2018-12-10
37.89058170646449,2018-12-11
37.61032592461194,2018-12-12
40.35683258676691,2018-12-13
39.796321023061815,2018-12-14
40.07657680491437,2018-12-17
40.80524183773099,2018-12-18
43.27176736869963,2018-12-19
42.03864192854842,2018-12-20
40.41315839380364,2018-12-21
39.12398179728192,2018-12-24
41.75838614669587,2018-12-26
41.085772270249755,2018-12-27
42.43100002314198,2018-12-28
42.767306961365044,2018-12-31
45.45776246714951,2019-01-02
45.513813623520015,2019-01-03
46.466683281818675,2019-01-04
49.32529225671466,2019-01-07
48.316371442045494,2019-01-08
47.98006450382243,2019-01-09
50.44631538412485,2019-01-10
50.44631538412485,2019-01-11
50.22211075864282,2019-01-14
49.26924110034415,2019-01-15
50.670520009606896,2019-01-16
51.56733851153505,2019-01-17
51.11892926057097,2019-01-18
48.876883005750585,2019-01-22
49.26924110034415,2019-01-23
49.5494968821967,2019-01-24
51.679440824276064,2019-01-25
50.39026422775434,2019-01-28
50.22211075864282,2019-01-29
51.343133886053,2019-01-30
57.28455646132703,2019-01-31
57.45270993043855,2019-02-01
57.56481224317958,2019-02-04
59.918960810740984,2019-02-05
59.022142308812825,2019-02-06
56.72404489762193,2019-02-07
55.322765988359194,2019-02-08
56.5558914285104,2019-02-11
56.275635646657854,2019-02-12
58.461630745107726,2019-02-13
56.61194258488091,2019-02-14
56.89219836673346,2019-02-15
57.116402992215505,2019-02-19
56.94824952310397,2019-02-20
56.5558914285104,2019-02-21
57.340607617697536,2019-02-22
60.98393278178066,2019-02-25
62.47713558749104,2019-02-26
63.7595860452483,2019-02-27
60.903219116607126,2019-02-28
60.203700685103165,2019-03-01
60.844925913981804,2019-03-04
57.98855898534063,2019-03-05
53.441689180564886,2019-03-06
55.423658069826104,2019-03-07
56.53151478060487,2019-03-08
58.39689726461544,2019-03-11
57.58079242786081,2019-03-12
59.096415696119394,2019-03-13
60.72862536962864,2019-03-14
58.74665648036742,2019-03-15
60.14569334337533,2019-03-18
60.08740014075,2019-03-19
60.262279748626,2019-03-20
60.55374576175264,2019-03-21
58.86324288561808,2019-03-22
58.28031085936478,2019-03-25
59.56276131712203,2019-03-26
58.74665648036742,2019-03-27
58.338604061990104,2019-03-28
58.9215360882434,2019-03-29
59.56276131712203,2019-04-01
60.37886615387666,2019-04-02
59.56276131712203,2019-04-03
59.15470889874472,2019-04-04
59.038122493494065,2019-04-05
56.006875956976906,2019-04-08
54.432959486093,2019-04-09
54.08320027034102,2019-04-10
53.850027459839694,2019-04-11
53.15050902833573,2019-04-12
53.033922623085076,2019-04-15
53.96661386509036,2019-04-16
53.850027459839694,2019-04-17
55.19077112022229,2019-04-18
55.01589151234629,2019-04-22
55.07418471497163,2019-04-23
55.01589151234629,2019-04-24
53.850027459839694,2019-04-25
56.473221577979544,2019-04-26
57.40591281998483,2019-04-29
59.97081373549935,2019-04-30
59.56276131712203,2019-05-01
60.43715935650199,2019-05-02
61.89448942213523,2019-05-03
61.48643700375793,2019-05-06
59.62105451974736,2019-05-07
59.91252053287401,2019-05-08
59.21300210137005,2019-05-09
59.73764092499803,2019-05-10
58.22201765673944,2019-05-13
60.845211774879296,2019-05-14
60.495452559127315,2019-05-15
59.73764092499803,2019-05-16
58.979829290868736,2019-05-17
58.28031085936478,2019-05-20
58.74665648036742,2019-05-21
58.39689726461544,2019-05-22
56.41492837535422,2019-05-23
55.77370314647558,2019-05-24
55.24906432284761,2019-05-28
55.307357525472945,2019-05-29
55.89028955172625,2019-05-30
55.715409943850254,2019-05-31
56.24004876747822,2019-06-03
58.979829290868736,2019-06-04
58.338604061990104,2019-06-05
58.5134836698661,2019-06-06
58.86324288561808,2019-06-07
59.271295303995394,2019-06-10
59.67934772237269,2019-06-11
60.61203896437797,2019-06-12
60.78691857225397,2019-06-13
60.32057295125133,2019-06-14
