Adj Close,Date
46.221076727426876,2018-10-15
46.64647732089868,2018-10-16
47.28023738872404,2018-10-17
46.09953370072065,2018-10-18
45.9172191606613,2018-10-19
44.84069520983468,2018-10-22
44.7625604069521,2018-10-23
43.57317507418397,2018-10-24
45.02300974989402,2018-10-25
44.493429419245444,2018-10-26
45.34423060618906,2018-10-29
45.74358626536668,2018-10-30
46.21239508266214,2018-10-31
46.498889359898264,2018-11-01
46.54229758372192,2018-11-02
46.585705807545565,2018-11-05
46.49020771513353,2018-11-06
46.51625264942772,2018-11-07
46.52493429419245,2018-11-08
46.420754557015684,2018-11-09
45.82172106824926,2018-11-12
46.16030521407376,2018-11-13
45.64808817295464,2018-11-14
46.229758372191604,2018-11-15
46.333938109368376,2018-11-16
46.663840610428146,2018-11-19
45.98667231877914,2018-11-20
45.891174226367106,2018-11-21
45.370275540483256,2018-11-23
46.28184824077999,2018-11-26
46.550979228486646,2018-11-27
47.55805002119542,2018-11-28
47.28891903348877,2018-11-29
47.49727850784231,2018-11-30
47.462551928783384,2018-12-03
45.3268673166596,2018-12-04
44.72783382789318,2018-12-06
44.00725731242051,2018-12-07
42.739737176769815,2018-12-10
41.83684612123781,2018-12-11
41.81948283170835,2018-12-12
41.20308605341246,2018-12-13
40.77768545994065,2018-12-14
40.838456973293766,2018-12-17
40.76032217041119,2018-12-18
40.02238236540907,2018-12-19
40.34360322170411,2018-12-20
39.544891903348876,2018-12-21
38.225281899109795,2018-12-24
39.95292920729123,2018-12-26
39.90083933870284,2018-12-27
40.11788045782111,2018-12-28
40.378329800763034,2018-12-31
41.12495125052988,2019-01-02
40.80373039423485,2019-01-03
42.0017973717677,2019-01-04
41.73266638406104,2019-01-07
41.64584993641373,2019-01-08
41.87157270029673,2019-01-09
41.828164476473084,2019-01-10
41.93234421364985,2019-01-11
42.409834675710044,2019-01-14
41.75871131835524,2019-01-15
42.86128020347605,2019-01-16
43.11304790165324,2019-01-17
43.79021619330224,2019-01-18
43.65999152183128,2019-01-22
43.885714285714286,2019-01-23
43.76417125900805,2019-01-24
43.89439593047902,2019-01-25
43.62526494277236,2019-01-28
43.65130987706655,2019-01-29
43.859669351420095,2019-01-30
43.225909283594746,2019-01-31
43.225909283594746,2019-02-01
43.35613395506571,2019-02-04
43.53844849512506,2019-02-05
43.4950402713014,2019-02-06
42.50533276812209,2019-02-07
42.13202204323866,2019-02-08
42.13202204323866,2019-02-11
