Adj Close,Date
17.305999999999997,2018-10-15
18.43933333333333,2018-10-16
18.118666666666666,2018-10-17
17.594,2018-10-18
17.333333333333332,2018-10-19
17.396666666666665,2018-10-22
19.609333333333332,2018-10-23
19.233333333333334,2018-10-24
20.990666666666666,2018-10-25
22.06,2018-10-26
22.323333333333334,2018-10-29
21.993333333333332,2018-10-30
22.488,2018-10-31
22.951999999999998,2018-11-01
23.094,2018-11-02
22.759999999999998,2018-11-05
22.737333333333332,2018-11-06
23.21066666666667,2018-11-07
23.426666666666666,2018-11-08
23.36733333333333,2018-11-09
22.08533333333333,2018-11-12
22.582,2018-11-13
22.933333333333334,2018-11-14
23.229333333333333,2018-11-15
23.62066666666667,2018-11-16
23.564666666666668,2018-11-19
23.166,2018-11-20
22.546,2018-11-21
21.721999999999998,2018-11-23
23.066666666666666,2018-11-26
22.928,2018-11-27
23.191333333333333,2018-11-28
22.744666666666667,2018-11-29
23.365333333333336,2018-11-30
23.899333333333335,2018-12-03
23.98,2018-12-04
24.204,2018-12-06
23.86433333333333,2018-12-07
24.34333333333333,2018-12-10
24.450666666666667,2018-12-11
24.44,2018-12-12
25.119333333333334,2018-12-13
24.380666666666666,2018-12-14
23.228,2018-12-17
22.468666666666664,2018-12-18
22.198,2018-12-19
21.025333333333332,2018-12-20
21.317999999999998,2018-12-21
19.692666666666664,2018-12-24
21.73933333333333,2018-12-26
21.075333333333333,2018-12-27
22.258,2018-12-28
22.186666666666667,2018-12-31
20.674666666666667,2019-01-02
20.024,2019-01-03
21.179333333333332,2019-01-04
22.330666666666666,2019-01-07
22.35666666666667,2019-01-08
22.568666666666665,2019-01-09
22.998,2019-01-10
23.150666666666666,2019-01-11
22.293333333333333,2019-01-14
22.962,2019-01-15
23.07,2019-01-16
23.154,2019-01-17
20.150666666666666,2019-01-18
19.928,2019-01-22
19.172666666666665,2019-01-23
19.434,2019-01-24
19.802666666666667,2019-01-25
19.758666666666667,2019-01-28
19.830666666666666,2019-01-29
20.584666666666667,2019-01-30
20.468,2019-01-31
20.814,2019-02-01
20.859333333333332,2019-02-04
21.423333333333336,2019-02-05
21.148000000000003,2019-02-06
20.500666666666667,2019-02-07
20.386666666666667,2019-02-08
20.855999999999998,2019-02-11
20.787333333333333,2019-02-12
20.544666666666668,2019-02-13
20.25133333333333,2019-02-14
20.525333333333332,2019-02-15
20.375999999999998,2019-02-19
20.170666666666666,2019-02-20
19.415333333333333,2019-02-21
19.647333333333332,2019-02-22
19.918,2019-02-25
19.857333333333333,2019-02-26
20.982666666666667,2019-02-27
21.325333333333333,2019-02-28
19.65266666666667,2019-03-01
19.024,2019-03-04
18.436,2019-03-05
18.416,2019-03-06
18.43933333333333,2019-03-07
18.942666666666664,2019-03-08
19.39466666666667,2019-03-11
18.890666666666668,2019-03-12
19.264,2019-03-13
19.330666666666666,2019-03-14
18.362000000000002,2019-03-15
17.966,2019-03-18
17.831333333333337,2019-03-19
18.240000000000002,2019-03-20
18.267999999999997,2019-03-21
17.63533333333333,2019-03-22
17.361333333333334,2019-03-25
17.851333333333333,2019-03-26
18.322,2019-03-27
18.574666666666666,2019-03-28
18.657333333333334,2019-03-29
19.278666666666666,2019-04-01
19.058666666666667,2019-04-02
19.454,2019-04-03
17.851999999999997,2019-04-04
18.330666666666666,2019-04-05
18.21333333333333,2019-04-08
18.153333333333332,2019-04-09
18.404,2019-04-10
17.89466666666667,2019-04-11
17.846666666666668,2019-04-12
17.758666666666667,2019-04-15
18.224,2019-04-16
18.082,2019-04-17
18.217333333333332,2019-04-18
17.516666666666666,2019-04-22
17.59333333333333,2019-04-23
17.244000000000003,2019-04-24
16.508666666666667,2019-04-25
15.675999999999998,2019-04-26
16.098,2019-04-29
15.912666666666667,2019-04-30
15.600666666666665,2019-05-01
16.273333333333333,2019-05-02
17.002,2019-05-03
