Adj Close,Date
104.75582297300208,2018-10-15
108.61305724935899,2018-10-16
107.10531339553123,2018-10-17
98.98384650190687,2018-10-18
100.84308892288465,2018-10-19
100.47309043114778,2018-10-22
99.65909374932666,2018-10-23
95.61686022710133,2018-10-24
98.54909827411605,2018-10-25
97.50385253495938,2018-10-26
96.45860679580271,2018-10-29
97.67035185624097,2018-10-30
99.21509555924241,2018-10-31
98.66934778393053,2018-11-01
99.55734416409902,2018-11-02
99.54809420180561,2018-11-05
98.88209691667923,2018-11-06
101.27783715067548,2018-11-07
99.53884423951217,2018-11-08
100.1863416000517,2018-11-09
93.81311757988408,2018-11-12
95.94985886966452,2018-11-13
96.04235849259874,2018-11-14
97.56860227101333,2018-11-15
96.75460558919221,2018-11-16
93.96111697657882,2018-11-19
92.48112300963133,2018-11-20
93.89636724052488,2018-11-21
93.41536920126693,2018-11-23
95.03411260261575,2018-11-26
94.22011592079464,2018-11-27
97.04135442028829,2018-11-28
96.19035788929348,2018-11-29
95.90360905819742,2018-11-30
97.39285298743832,2018-12-03
95.19136196160392,2018-12-04
93.89636724052488,2018-12-06
93.16562021934455,2018-12-07
94.25711576996832,2018-12-10
93.94261705199199,2018-12-11
95.58911034022107,2018-12-12
95.70010988774212,2018-12-13
93.41536920126693,2018-12-14
92.14812436706815,2018-12-17
92.57362263256555,2018-12-18
92.60137251944582,2018-12-19
92.5921225571524,2018-12-20
88.92913748895735,2018-12-21
87.87464178750727,2018-12-24
91.00112904268384,2018-12-26
91.56537674258257,2018-12-27
91.75962595074444,2018-12-28
92.0833746310142,2018-12-31
91.74112602615759,2019-01-02
88.30014005300467,2019-01-03
91.33412768524703,2019-01-04
92.23137402770894,2019-01-07
93.67436814548275,2019-01-08
94.95086294197496,2019-01-09
95.58911034022107,2019-01-10
94.3311154683157,2019-01-11
93.526368748788,2019-01-14
94.74736377151969,2019-01-15
94.58086445023808,2019-01-16
95.8573592467303,2019-01-17
97.80910129064229,2019-01-18
95.57986037792764,2019-01-22
96.29210747452112,2019-01-23
97.49460257266597,2019-01-24
98.0588502725647,2019-01-25
98.91909676585291,2019-01-28
94.98786279114864,2019-01-29
94.83061343216048,2019-01-30
95.66311003856843,2019-01-31
96.1533580401198,2019-02-01
96.39385705974875,2019-02-04
98.29934929219365,2019-02-05
97.37435306285147,2019-02-06
95.70010988774212,2019-02-07
96.22735773846716,2019-02-08
96.28285751222771,2019-02-11
96.78235547607247,2019-02-12
97.36510310055806,2019-02-13
97.99410053651073,2019-02-14
98.80809721833185,2019-02-15
98.73409751998447,2019-02-19
98.84509706750555,2019-02-20
98.95609661502661,2019-02-21
100.19559156234511,2019-02-22
99.27984529529637,2019-02-25
99.50184439033849,2019-02-26
98.98384650190687,2019-02-27
99.09484604942793,2019-02-28
100.25109133610566,2019-03-01
99.27059533300294,2019-03-04
99.87184288207537,2019-03-05
99.52034431492534,2019-03-06
98.37334899054102,2019-03-07
99.87184288207537,2019-03-08
99.64059382473982,2019-03-11
99.90884273124905,2019-03-12
100.6950895261899,2019-03-13
101.30558703755574,2019-03-14
104.05282583870202,2019-03-15
103.72907715843226,2019-03-18
104.9315722565771,2019-03-19
105.93981814656007,2019-03-20
105.84731852362586,2019-03-21
103.34057874210855,2019-03-22
103.22957919458747,2019-03-25
105.38482040895478,2019-03-26
105.04257180409816,2019-03-27
105.64381935317057,2019-03-28
106.8000646398483,2019-03-29
107.13306328241148,2019-04-01
107.12381332011807,2019-04-02
107.69731098231023,2019-04-03
107.25331279222598,2019-04-04
106.01381784490745,2019-04-05
106.30981663829695,2019-04-08
102.0918338324966,2019-04-09
103.84932666824675,2019-04-10
103.90482644200728,2019-04-11
103.89557647971385,2019-04-12
104.3395746697981,2019-04-15
102.85958070285061,2019-04-16
103.88632651742043,2019-04-17
104.49682402878628,2019-04-18
105.25532093684687,2019-04-22
106.18956712848247,2019-04-23
119.39851328348884,2019-04-24
119.37076339660857,2019-04-25
117.91851931654134,2019-04-26
119.37076339660857,2019-04-29
119.19501411303355,2019-04-30
118.27001788369135,2019-05-01
116.53102497252806,2019-05-02
117.84451961819396,2019-05-03
116.93802331343862,2019-05-06
114.20928443687919,2019-05-07
114.97703130723319,2019-05-08
115.04178104328714,2019-05-09
116.31827583977936,2019-05-10
113.99653530413048,2019-05-13
115.80952791364116,2019-05-14
116.70677425610307,2019-05-15
120.99505677533344,2019-05-16
119.37631337398462,2019-05-17
117.36907155631206,2019-05-20
118.96006507078062,2019-05-21
120.61580832130312,2019-05-22
118.67331623968454,2019-05-23
119.51506280838595,2019-05-24
118.11831850207923,2019-05-28
116.49957510073042,2019-05-29
117.11932257438968,2019-05-30
115.41732951240007,2019-05-31
115.19533041735795,2019-06-03
117.96106914309107,2019-06-04
118.35881752170822,2019-06-05
118.57156665445692,2019-06-06
